Symbol,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Industry,DPS,DY
INTC,-0.025771714,-0.089556342,0.013574165,-0.059548844,0.040933761,0.066334336,-0.117237309,-0.04832345,-0.005972697,0.056061638,0.123424127,0.034109038,-0.009203333,-0.099564657,-0.037703433,0.093274688,-0.06398753,0.052274388,0.038303265,0.062804942,0.037350805,0.051825049,-0.076291464,0.00265933,InformationTechnology,1.04,2.91
ICE,-0.026841593,-0.061835948,0.14402364,-0.006080452,-0.037467395,0.054558459,-0.05268538,0.019811358,0.001622456,0.032084663,0.07408823,0.029476956,-0.010736299,0.029423265,-0.096057592,-0.010358167,0.020796172,0.129525423,-0.052826239,0.03219248,0.067448861,-0.041999207,0.003823823,0.024446226,Financials,0.68,1.14
IBM,-0.01066783,-0.044440322,0.063700893,-0.008892222,0.067227374,-0.002078978,-0.041202372,-0.004119091,-0.07946355,-0.019744446,-0.033731037,0.004624289,-0.012910664,-0.093227665,0.060729269,0.155842119,-0.036381595,0.063612912,-0.012748819,0.058242232,-0.002289888,-0.000188782,-0.032483522,0.065076859,InformationTechnology,5.6,3.36
IP,-0.004459282,-0.017170659,0.07898098,-0.016309091,-0.031897626,-0.027878705,-0.081805924,0.005883536,-0.091118275,-0.124014818,0.129663923,-0.00985069,-0.098733006,-0.092572918,0.056925719,0.149579755,0.054337266,-0.015191391,0.00521822,0.080934425,0.068550824,-0.010517687,-0.061483913,0.093031346,Materials,1.85,3.44
IPG,0.023656955,-0.039961527,0.12435423,-0.008071665,-0.057866242,-0.014423457,-0.056317354,0.105345088,-0.108051888,0.013241462,0.198641014,0.008276958,0.012173925,-0.036082509,-0.040119516,0.072931371,-0.000435742,0.048543999,-0.033472778,-0.001731642,0.010088404,-0.034139925,0.001789592,0.081642337,ConsumerDiscretionary,0.6,2.51
IFF,0.006438214,0.046862668,0.149090518,-0.033350817,-0.022572477,0.037385637,-0.078077782,0.057644751,-0.052253617,-0.052365945,0.123958825,0.034034153,0.001610217,-0.022400517,-0.116877568,0.106856493,0.050101105,0.079769011,-0.01838005,0.056952464,0.040000061,0.036379253,-0.085262656,-0.074399725,Materials,2.56,2.04
INTU,-0.017897088,-0.05556813,0.124510479,-0.006862579,0.037420795,0.038074321,-0.03245325,0.052157422,-0.18927859,0.034985411,0.101441577,0.028430684,-0.036926121,-0.007165873,0.011831221,0.076262492,-0.027221267,0.057191034,0.046409146,-0.002936996,0.004144545,-0.012920597,-0.008461985,0.045429484,InformationTechnology,1.36,1.16
ISRG,0.02157325,-0.065149149,0.01116322,0.010059998,-0.017919704,-0.016593433,-0.00666325,0.100454041,-0.04167521,-0.10053826,0.080551852,0.04716072,0.050267205,-0.009722421,0.041065033,0.06747059,0.042109637,0.013331051,0.042066377,0.051934562,-0.013424208,0.055957045,-0.072775684,-0.042167638,HealthCare,0,0
IVZ,-0.020812717,-0.070597201,0.1033588,-0.014402811,0.043587749,-0.031984309,-0.058749689,0.02960781,-0.109939963,-0.08443279,0.062119675,0.024190775,-0.006233303,-0.106033407,-0.097385562,0.150710594,0.007799797,0.022119516,-0.186624163,0.14252147,0.078976815,0.002564874,-0.101694892,0.125101034,Financials,1.12,3.42
IRM,0.029667426,0.030522536,-0.077560252,0.005425968,-0.054550444,0.057407869,-0.137158408,-0.030645231,-0.056905069,0.113144479,-0.012250239,-0.077595195,-0.027717781,0.019622358,0.066811815,0.173159029,0.077263221,0.005748831,0.098643153,0.034647224,-0.067944665,-0.010801661,-0.101252308,-0.021642455,RealEstate,2.2,6.35
JEC,-0.037890247,-0.147460308,0.163779589,0.01849346,-0.050930004,0.009332641,-0.061026332,0.036927623,-0.040598268,-0.073744123,0.07240179,0.099651223,-0.049614818,-0.064839116,-0.014784553,0.1267787,0.023651045,0.137056903,-0.017360387,0.074483014,-0.01550824,-0.018409528,-0.002706864,0.202210074,Industrials,0,0
JBHT,0.020840933,-0.055074221,0.076771602,-0.001169626,0.021077204,-0.034139403,-0.022970802,0.027327358,-0.134807435,-0.018961207,0.069607849,0.027328098,-0.062372243,-0.008996741,0.052463419,0.104207529,-0.01614432,0.00070199,-0.021639281,0.027183951,-0.042404181,0.022043103,0.005792404,0.171749802,Industrials,0.88,0.89
SJM,-0.015501573,0.021489389,0.124635511,0.003294397,0.001641718,0.028339276,-0.085533548,0.030255511,0.060513428,-0.030835941,0.028924601,0.038425484,0.017740672,0.04037627,-0.000586836,0.017794165,-0.022027063,0.022307061,0.180100671,0.01148219,-0.075736787,-0.044079234,-0.031208521,-0.035316205,ConsumerStaples,3,2.3
JNJ,-0.033995395,-0.042363966,0.030832629,-0.018632358,-0.013916527,0.016837134,-0.026762572,0.028216717,-0.054995069,-0.006703637,0.082271031,0.009465592,0.014618832,0.016744525,0.014673134,0.02841932,0.035859563,0.012621138,0.076404237,0.032399035,-0.04067615,-0.010139116,-0.018115631,-0.033803625,HealthCare,3.2,2.85
JCI,0.022377634,-0.065547006,0.034550328,0.019895773,-0.081036819,0.02488575,-0.046580829,-0.007390208,-0.044748653,-0.077982909,0.095190843,-0.031009802,-0.09685652,0.085686948,0.02297184,0.043490482,0.055194834,0.106438183,-0.000469325,0.074817597,-0.036551468,0.06524723,-0.133462264,0.115575397,ConsumerDiscretionary,1.12,2.56
JPM,0.040226109,-0.125442266,0.126884843,-0.011422898,0.051179689,0.039835584,0.030100434,0.017973847,-0.06464326,-0.04882994,0.061400596,0.037820955,-0.009747976,-0.092849543,-0.053781475,0.051864982,0.075108265,0.032753139,-0.04795467,0.037463612,0.055182064,-0.013481518,0.047657065,0.157522317,Financials,1.92,2.25
JNPR,0.007220175,0.018369221,0.056294942,-0.055625208,0.170504889,0.055652842,-0.065827358,0.094339713,-0.091862612,0,0.220925709,-0.036973359,-0.08396938,-0.144927543,0.050820175,0.032793519,-0.082712675,0.004797902,-0.039299415,0.008892834,0.021595433,0.042461001,0.094763062,0.049521603,InformationTechnology,0.4,1.41
KSU,0.028331675,-0.097844804,0.052229944,-0.116273443,0.004016381,-0.116987013,0.011282071,0.087609697,-0.065026799,-0.016533405,-0.089348543,0.09859833,-0.175026597,-0.050756683,0.152793429,0.049923989,0.108835695,-0.017414334,-0.028877032,0.06682208,0.006346915,-0.031856667,-0.059579919,0.010824943,Industrials,1.32,1.53
K,-0.012226326,0.002139338,-0.016773391,0.030595482,-0.039727005,-0.001102783,-0.001115212,0.055342886,0.009153102,0.004073669,0.059654325,-0.017716171,0.050894266,0.016189427,0.014669997,0.034180056,0.003396403,-0.025297029,0.097888935,0.012982243,0.000212842,-0.057657196,-0.030205292,-0.041661082,ConsumerStaples,2.08,2.85
KEY,0.029629592,-0.065467585,0.077326245,0.016511174,0.020480164,0.014114939,0.030178321,-0.011984032,-0.069093901,-0.053129516,-0.045349746,0.061610377,0.006102223,-0.153904503,-0.047980116,0.046445497,0.11322458,0.050011089,-0.138065533,0.066632637,0.073504308,-0.031050965,0.160230126,0.23189723,Financials,0.34,1.84
KMB,-0.001791145,-0.065604979,0.015746574,-0.015395489,0.024087461,-0.007566833,-0.018578325,0.084929675,-0.073410494,0.032293753,0.097854009,-0.004677961,0.076219837,0.00879809,0.014639468,0.039575266,-0.06928847,0.014777526,0.089880033,-0.057681053,-0.011501451,-0.007931967,-0.092991875,0.010488567,ConsumerStaples,3.68,3.21
KIM,-0.002941604,0.099840874,-0.049547864,0.021689438,-0.094325379,-0.005809233,-0.059265344,0.108071685,-0.067179317,0.059869873,0.106655746,-0.025401611,0.023862252,0.027588846,-0.016182475,0.075887881,-0.014198124,0.002133705,0.113555653,0.031325273,-0.063862903,-0.036605596,-0.072660707,-0.040210446,RealEstate,1.08,4.16
KMI,0.023216557,-0.019108076,-0.000974447,0.02560364,0.03239458,-0.033993016,-0.07471687,-0.08507802,-0.064376378,-0.145942602,0.006584049,-0.138208419,-0.366991918,0.11232481,0.099695959,-0.01271416,0.001243654,0.018018077,0.035398119,0.092749718,0.074766383,0.058581232,-0.111434893,0.086637347,Energy,0.5,2.37
KLAC,0.012672673,-0.125853187,0.065101976,-0.102678578,0.008749348,0.023315749,-0.057827708,-0.056217761,-0.046109705,-0.002195147,0.342400013,-0.001926336,0.043327723,-0.034030268,0.019462054,0.07484497,-0.039417614,0.050588908,0.00438773,0.033583689,-0.078294329,0.006497198,0.077463806,0.070632804,InformationTechnology,2.16,2.8
KSS,0.030863486,-0.021625216,0.235767023,0.066842132,-0.084345019,-0.085973499,-0.037144128,-0.020603751,-0.167808218,-0.084501325,-0.004102838,0.021899418,0.020157068,0.044509728,-0.061909615,0.009343606,-0.049560213,-0.186455982,0.066174325,0.096782816,0.067083392,-0.00284354,0,0.230400044,ConsumerDiscretionary,2,3.48
KR,0.073028051,0.075377715,0.033078586,0.077442042,-0.101095682,0.0591971,-0.003983514,0.082333528,-0.118319158,0.045507306,0.047962173,-0.000883606,0.110727647,-0.072197039,0.031291366,-0.041593587,-0.074771215,0.013474561,0.028803183,-0.070671372,-0.060878828,-0.072210061,0.043800515,0.046497302,ConsumerStaples,0.48,1.38
LB,0.069839371,-0.022183793,0.115424924,0.026453266,-0.052285519,-0.031781614,-0.003348946,-0.058439365,0.045823335,0.074255008,0.064906336,-0.00043569,0.004297209,0.003443916,-0.089740688,0.035617436,-0.108415923,-0.124409196,-0.012067808,0.100849115,0.039664297,-0.071381687,0.020064999,-0.018720156,ConsumerDiscretionary,2.4,3.23
LLL,0.012921394,-0.024482983,0.056489672,-0.028123224,-0.086493328,0.030895563,-0.037602881,0.0183454,-0.081355381,-0.00900738,0.209337983,-0.02629969,-0.023690847,-0.022341288,0.009953994,0.010144103,0.109957762,0.048589987,0.069091177,0.033676519,-0.013874417,0.012834132,-0.091488027,0.157373636,Industrials,2.8,1.77
LH,0.031154463,0.063762714,0.071876634,0.024871958,-0.051788391,-0.013466051,0.027723646,0.050074245,-0.07447563,-0.079280173,0.131557084,-0.00977674,0.017278246,-0.0913135,-0.022340917,0.066369276,0.069922336,0.020986251,0.018132138,0.071313378,-0.018844977,0.004016673,-0.088303756,0.004068949,HealthCare,0,0
LRCX,-0.037877927,-0.036551475,0.078754564,-0.146276227,0.076025119,0.088250791,-0.007373446,-0.055070604,-0.053336837,-0.098470399,0.172355613,0.021021098,0.019538395,-0.096071444,0.021033555,0.131442366,-0.075060477,0.083900414,0.018772729,0.067927708,0.039545529,0.018245167,0.022700898,0.094569439,InformationTechnology,1.8,1.73
LEG,0.019980999,0.000469402,0.056767496,0.030267423,-0.078541894,0.113256298,0.036130077,-0.017871805,-0.07090576,-0.06459509,0.091636351,0.034865586,-0.091614607,-0.012137109,0.075885399,0.091314203,0.018388439,0.019679373,0.023852126,0.02856578,-0.001711951,-0.125539454,0.006581812,0.047515256,Industrials,1.36,2.73
LEN,-0.051439445,0.003125421,0.118013789,0.031866198,-0.115272381,0.018122352,0.09457425,0.039997537,-0.040346909,-0.054420403,0.04113258,0.022768084,-0.044913057,-0.137363095,-0.004982269,0.153075853,-0.062276155,0.005738222,0.011630431,0.016061432,0.010683747,-0.104862598,-0.014420804,0.020388631,ConsumerDiscretionary,0.16,0.36
LVLT,-0.01239998,0.007290421,0.082830696,-0.000371352,0.039004439,-0.008223078,-0.050648919,-0.041199888,-0.114257426,-0.023250637,0.166170798,-0.002355231,0.069447154,-0.102097128,-0.005326818,0.088568467,-0.011163671,0.032338367,-0.045597756,-0.017284987,-0.019169902,-0.065484585,0.21065116,-0.019234229,TelecommunicationsServices,0,0
LUK,-0.027990026,0.01115083,0.046757823,-0.058131603,0.066397484,0.036180024,-0.011681255,-0.031301564,-0.087585065,-0.053040082,-0.012339576,-0.11644173,-0.012812001,-0.047728535,-0.127415443,0.123691608,0.031539985,0.085131904,-0.039178599,0.053664176,0.048740333,-0.002409934,-0.019432825,0.179432244,Financials,0.25,1.04
LLY,0.012771449,0.043629605,-0.018455367,0.035342767,-0.010736398,0.105407546,0.058174836,0.012217063,-0.019691774,0.016272019,-0.025331618,0.012138863,0.027059944,-0.061239041,-0.083420566,0.000138952,0.048882092,1.39E-05,0.049580099,0.0525715,-0.056033202,0.032283021,-0.079990066,-0.085054998,HealthCare,2.04,3.01
LNC,0.018364806,-0.130159799,0.153261298,-0.003122847,-0.013395056,0.0092051,0.038765191,-0.045702425,-0.098188879,-0.065564111,0.132121352,0.027658432,-0.086015669,-0.210676981,-0.074252368,0.073090623,0.115634683,0.055235809,-0.154416585,0.133923739,0.099839792,-0.021861371,0.050406525,0.305764881,Financials,1.16,1.7
LLTC,-0.009341706,-0.014473672,0.079180795,-0.028844183,-0.014316177,0.044095195,-0.07565311,-0.073027301,-0.010501521,0.001737725,0.100867448,0.036214415,-0.071084869,0.006121968,0.028876348,0.021549774,-0.001795346,0.071533585,-0.016694879,0.289275835,-0.023891736,0.01802887,0.012986979,0.046614185,InformationTechnology,1.28,2.05
LKQ,-0.032013702,-0.082148006,-0.04765591,0.039869772,0.059076724,0.055411895,0.05880294,0.039999967,-0.046725971,-0.054351417,0.044076162,-0.004052719,0.004747338,-0.075261528,0.00729927,0.156884058,0.00375819,0.031825305,-0.041427245,0.084857978,0.049433005,-0.017456387,-0.089678514,0.017038507,ConsumerDiscretionary,0,0
LMT,0.005272564,-0.021810359,0.069839126,0.01454641,-0.080607022,0.016543206,-0.012221076,0.114039896,-0.021440096,0.030470197,0.060392715,0.004290876,-0.009171398,-0.028321409,0.030428543,0.026460932,0.049119704,0.023559725,0.050543983,0.018374479,-0.032080994,-0.01337612,0.02778244,0.084007841,Industrials,7.28,2.81
L,0.00912588,-0.089481248,0.073496527,-0.004389142,0.019838358,-0.034992199,-0.040129656,-0.010386924,-0.041871415,-0.008504918,0.00885448,0.040953219,0.013460077,-0.036198012,-0.016132093,0.052544787,0.037114481,0.021751867,0.015069231,0.005840848,0.014366047,-0.016961248,0.045686471,0.039120306,Financials,0.25,0.53
LOW,0.077863173,-0.011690409,0.093417867,0.004049098,-0.071393989,0.016264909,-0.043012344,0.03999972,-0.002739304,-0.003614237,0.075379246,0.037518564,-0.007310652,-0.053811637,-0.057633289,0.121723705,0.007212188,0.054064714,-0.011980496,0.0437556,-0.069518705,-0.05681815,-0.072447615,0.058514642,ConsumerDiscretionary,1.4,1.87
LYB,0.006720734,-0.00377882,0.094784885,0.021999772,0.17904312,-0.023377085,0.023936654,-0.093605059,-0.081518578,-0.023658847,0.114563315,0.03985201,-0.093091193,-0.102761746,0.039086578,0.066949335,-0.034003368,-0.005386754,-0.08529995,0.011287356,0.048232734,0.022436367,-0.013761503,0.146635803,Materials,3.4,3.85
MAA,0.013847421,0.072343326,-0.086359118,0.06623428,-0.024498269,0.023857397,-0.046864836,0.114617003,-0.021782509,0.041735724,0.050148766,0.039558569,0.025406468,0.042615097,-0.041355745,0.136424177,-0.055990507,0.076063112,0.033110001,0.004014407,-0.113469152,0,-0.003686553,-0.012075504,RealEstate,3.48,3.73
MTB,-0.003174042,-0.099188035,0.075475555,0.049586786,-0.057716557,0.0159273,0.033504369,0.049787811,-0.09317647,0.031376891,-0.011602477,0.045723843,-0.033112561,-0.0907741,-0.063020997,0.082398863,0.065945949,0.015976058,-0.01062761,-0.031041245,0.039061567,-0.018845646,0.057105969,0.178678687,Financials,2.8,1.82
MAC,0.054754711,0.03117126,-0.019955618,0.008129047,-0.030475448,0.012362707,-0.091462681,0.061126114,-0.0298767,0.00840114,0.10309809,-0.023415655,0.032501598,-0.033709285,0.023454035,0.002023285,-0.039878837,0.012037781,0.11884176,0.045087246,-0.074774705,-0.012455742,-0.124768164,-0.03090346,RealEstate,2.84,3.99
M,0.018199038,-0.028441045,-0.002504657,0.023737556,-0.004313758,0.03589665,0.013060253,0.023566001,-0.151317688,-0.118949487,-0.006625079,-0.233424861,-0.096324758,0.155231562,0.069289839,0.028744559,-0.102063903,-0.161151917,0.023685873,0.066051732,0.009768409,0.035020745,-0.015114629,0.156481192,ConsumerDiscretionary,1.51,3.56
MNK,0.07384513,0.070281723,0.101235996,0.085075402,-0.106356114,0.143664976,-0.090543888,0.053007118,-0.304291718,-0.258580699,0.0270566,0.034110036,0.09895439,-0.22162666,0.119469771,-0.057665694,0.020235004,0.013435717,-0.040719728,0.107930193,0.106920188,-0.063858357,-0.150759546,-0.110698569,HealthCare,0,0
MRO,-0.021784215,-0.059738456,0.055067017,-0.062814035,0.191114508,-0.119039924,-0.023905832,-0.208364745,-0.167005136,-0.10931181,0.193506493,-0.044546804,-0.280982327,-0.227164502,-0.150199321,0.356881725,0.264811568,-0.068605635,0.148431524,-0.091272507,0.104926247,0.052596522,-0.166350435,0.374874674,Energy,0.2,1.1
MPC,0.001887087,0.025814248,0.139651388,-0.024857159,-0.037308321,0.054707001,0.011212163,0.045115529,-0.12962182,-0.020714466,0.11806604,0.134368388,-0.11248072,-0.193865735,-0.17183001,0.085547437,0.051102819,-0.100642137,0.089865063,0.03767119,0.088603689,-0.045165798,0.07390983,0.078687772,Energy,1.44,2.91
MAR,-0.009645878,-0.045239025,0.118155179,-0.033453644,-0.003361505,-0.022713929,-0.046159779,-0.023927913,-0.023508963,-0.034814639,0.125806474,-0.073309479,-0.054576345,-0.085918858,0.116286763,0.04446077,-0.015313366,-0.053561409,0.006359796,0.078844333,-0.00516029,-0.052011111,0.020347511,0.151201946,ConsumerDiscretionary,1.2,1.44
MMC,0.011486102,-0.055950898,0.058024878,-0.014062181,0.006213453,0.036858986,-0.026275069,0.027409477,-0.072661341,-0.028103445,0.073687099,-0.007893801,0.00271246,-0.032412808,0.069754345,0.065556514,0.044177818,0.046239043,0.036173851,-0.034694588,0.028593018,-0.005618692,-0.052540522,0.09339011,Financials,1.36,1.96
MLM,-0.080973014,-0.023386511,0.324769684,-0.017775647,0.020386259,0.047324729,-0.05033216,0.108190334,0.072616896,-0.09445768,0.021059464,0.017040774,-0.132274372,-0.08053891,0.138864832,0.118426626,0.060936603,0.119395357,0.015658062,0.055468728,-0.094812054,-0.021417226,0.035006428,0.186087455,Materials,1.68,0.73
MAS,0.041322356,-0.010658738,0.054347957,0.019473079,-0.004456978,0.021895061,-0.01477649,0.130470317,-0.006062973,-0.040030419,0.155846545,0.031379313,-0.053828177,-0.064280832,0.068586656,0.11524822,-0.020575714,0.062845937,-0.052083258,0.182734188,-0.027412262,-0.032976265,-0.097254305,0.024935266,Industrials,0.4,1.23
MA,-0.012945335,-0.046097316,0.098744393,-0.041495645,0.046134592,0.022724753,0.013223568,0.043700799,-0.051642682,-0.024358606,0.100298769,-0.010809239,-0.005718895,-0.083726031,-0.023699814,0.087206637,0.028420126,-0.011238248,-0.081751827,0.08386907,0.0145947,0.053192639,0.053564565,-0.045038312,InformationTechnology,0.88,0.84
MAT,-0.019017411,-0.130856287,-0.007911976,-0.131838881,0.232385088,-0.069862654,-0.004649292,-0.096535661,0.026758092,-0.101152388,0.167141549,0.027298958,0.09292036,0.01545822,0.193830015,0.033825243,-0.075252742,0.038160531,-0.018506852,0.066794518,0.003939454,-0.086024741,0.04128135,0.013374261,ConsumerDiscretionary,1.52,5.15
MKC,0.004846447,-0.039165688,0.055890192,0.022950493,-0.018380946,0.042496573,0.031210217,0.018209286,-0.033288642,0.03657923,0.026923566,0.023100653,0.000745466,0.02816741,0.06013411,0.066695299,-0.053210819,0.035082069,0.098897668,-0.037556436,-0.002836159,-0.020007843,-0.036207764,-0.048711858,ConsumerStaples,1.88,2.03
MCD,-0.03212472,-0.013447162,0.079180786,-0.014762407,-0.009133746,0.002212912,-0.008964879,0.050383919,-0.040084787,0.036939622,0.139246918,0.02498976,0.034863308,0.047739983,-0.04606717,0.072446447,0.006444948,-0.035022567,-0.006844552,-0.022353267,-0.009274399,-0.002593861,-0.024185155,0.067757615,ConsumerDiscretionary,3.76,3.1
MCK,-0.015088221,0.024424257,0.076601505,-0.010931361,-0.01237847,0.061906938,-0.051393671,-0.018860352,-0.102967039,-0.06351861,-0.033670176,0.06057106,0.04161599,-0.183795569,-0.031550797,0.010474226,0.067217931,0.091288226,0.020712048,0.042378802,-0.049642615,-0.096793413,-0.237361335,0.133065332,HealthCare,1.12,0.77
MJN,-0.028164179,-0.020389891,0.06366129,-0.036344846,-0.045856914,0.014386977,-0.068571446,-0.020283798,-0.113700656,-0.096388453,0.164772746,-0.017195136,-0.015204839,-0.081823915,0.017519665,0.158356328,0.025656194,-0.055880764,0.10833602,-0.017079947,-0.04630043,-0.066256912,-0.053664155,-0.035843267,ConsumerStaples,1.65,2.24
MDT,-0.018545211,-0.011080222,0.086694593,0.009121601,-0.045390454,0.025117583,-0.024161546,0.057894708,-0.077815998,-0.068963319,0.104272391,0.01920995,0.020971532,-0.013000472,0.019362446,-0.025961114,0.055333356,0.01680356,0.07815593,0.01492471,-0.006846948,-0.007238849,-0.050694501,-0.109851199,HealthCare,1.72,2.34
MRK,-0.052660832,0.061454448,-0.028865283,-0.010161687,0.036186502,0.022330411,-0.057923528,0.035657838,-0.086668964,-0.074926559,0.1067018,-0.03018662,0.005026513,-0.040704282,-0.009078321,0.062993194,0.036477026,0.025893478,0.032354905,0.018225978,0.070405762,0.001236714,-0.059125124,0.042063998,HealthCare,1.88,3.07
MET,-0.027333187,-0.14032171,0.100964778,-0.005508575,0.014639012,0.026344955,0.071373975,-0.00446507,-0.095117101,-0.058882141,0.068504745,0.021545743,-0.056371078,-0.073843574,-0.10615886,0.110717828,0.026399684,0.019256409,-0.125576207,0.073060499,0.02482269,0.02373276,0.056943448,0.181622012,Financials,1.6,2.79
MTD,0.031371413,0.004926341,0.033623953,0.046089634,-0.035417569,0.024194766,0.051681651,-0.011304355,-0.121593653,-0.039824645,0.092189369,0.102221969,-0.010648212,-0.077492403,0.006584619,0.094789005,0.038258503,0.048526315,-0.027709671,0.126849656,-0.0197952,0.041580817,-0.037515186,0.01964958,HealthCare,0,0
KORS,-0.02098815,-0.057390108,-0.047746814,-0.024625484,-0.059163483,-0.248302631,-0.09483871,-0.002375814,0.035008262,-0.028071722,-0.08522734,0.113354066,-0.068805184,-0.003993984,0.419799478,0.005472145,-0.093047737,-0.173054568,0.158239673,0.045270837,-0.053557617,-0.044126659,0.085274587,-0.084482022,ConsumerDiscretionary,0,0
MCHP,-0.000886027,-0.000221721,0.144867042,-0.04622588,-0.025357891,0.038433523,-0.034602062,-0.096774157,-0.007936558,0.022038656,0.120677664,0.007643161,-0.036039721,-0.037172275,0.00128492,0.083389478,0.008091316,0.071575263,-0.017801878,0.096138704,0.119299825,0.003715034,-0.025587388,0.099024444,InformationTechnology,1.44,2.24
MU,-0.02614751,-0.163953108,0.047830543,-0.115422269,0.036859566,-0.007109812,-0.325456498,-0.017515924,-0.113452188,-0.087141987,0.105473899,-0.03804342,-0.111111111,-0.221045198,-0.036264733,-0.01505174,0.026743075,0.183255814,0.081761006,-0.001453488,0.20014556,0.07822929,-0.034870695,0.138111946,InformationTechnology,0,0
MSFT,-0.02844592,-0.130247506,0.09312026,-0.072747997,0.196261694,-0.030334256,-0.05783182,0.057757689,-0.06194894,0.017003618,0.189335771,0.039444047,0.020791213,-0.007029595,-0.069789172,0.085495275,-0.097048744,0.070196577,-0.034528319,0.107680263,0.020079986,0.002436485,0.040277756,0.012468127,InformationTechnology,1.56,2.52
MHK,0.011524221,0.062306848,0.117002023,0.007594217,-0.065948856,0.075734865,0.022824663,0.055997917,-0.022917779,-0.077067614,0.075416731,-0.024450123,-0.006973584,-0.121336898,0.080043217,0.062148769,0.009062394,0.021076659,-0.035233143,0.101075082,0.018378467,-0.058464156,-0.080063858,0.071296792,ConsumerDiscretionary,0,0
TAP,-0.03658703,0.01892123,0.004853678,-0.018974801,-0.012625932,0.003819666,-0.048650805,0.025115636,-0.042873198,0.219268648,0.061190032,0.049278947,0.02053681,-0.036626893,-0.057581857,0.133310321,-0.005718501,0.037122253,0.023769547,0.010184981,0.005613022,0.073104038,-0.054553807,-0.051780761,ConsumerStaples,1.64,1.66
MDLZ,-0.069517995,-0.030002693,0.048240469,-0.018814712,0.063175426,0.083919753,-0.00719487,0.096986017,-0.061378303,-0.007625914,0.102460092,-0.054159527,0.030915638,-0.038804685,-0.059628725,-0.00583084,0.070787678,0.035614606,0.027146224,-0.033619016,0.023647166,-0.020566103,0.023690136,-0.082331933,ConsumerStaples,0.76,1.81
MON,-0.003669506,-0.008291622,0.020766179,-0.061459039,0.012617751,0.026500511,-0.084475047,-0.044094162,-0.041613472,-0.126062502,0.099074786,0.020810959,0.035308887,-0.075256531,-0.006732898,-0.025002759,0.074396503,0.200576389,-0.080554815,0.038083638,-0.002528775,-0.040375571,-0.008752138,0.019251782,Materials,2.16,2.07
MNST,-0.033883227,0.079372396,0.206669505,-0.019274384,-0.009320759,-0.071694274,0.052954157,0.145724507,-0.09827415,-0.023978101,0.008731745,0.13416955,-0.036543522,-0.093515087,-0.070576902,0.062788884,0.081271522,0.040077652,0.071400047,-0.000497803,-0.041959819,-0.046006895,-0.016824481,-0.689968122,ConsumerStaples,0,0
MCO,-0.051480111,-0.046759211,0.065117893,0.070765405,0.03583813,0.008512175,-0.001295132,0.022878917,-0.07069143,-0.040172033,-0.020773853,0.075994315,-0.02695891,-0.111620515,0.000608082,0.087387286,-0.008699227,0.034590959,-0.04997972,0.131256022,0.028936037,-0.003772263,-0.071666054,0.00356393,Financials,1.48,1.48
MS,0.102899399,-0.126086786,0.058562497,-0.002794114,0.04964046,0.02385418,0.015445029,0.005130315,-0.113027846,-0.08563136,0.051560701,0.040339727,-0.072594782,-0.18160339,-0.045595033,0.012550631,0.087890329,0.011456109,-0.050785581,0.11346932,0.1159068,0,0.053371051,0.232052458,Financials,0.8,1.83
MOS,0.002985212,0.066593513,0.093859144,-0.13112797,-0.044724251,0.042045446,0.0280428,-0.083457815,-0.049138333,-0.232893567,0.08614601,-0.063628358,-0.120357154,-0.126495108,0.105809187,0.023696652,0.036666692,-0.088853262,0.037653666,0.031321567,0.11370372,-0.178907861,-0.038021179,0.206969774,Materials,1.1,3.5
MSI,0.026186691,-0.06961839,0.088607604,-0.013559235,-0.10379477,-0.012552342,-0.022453123,0.049180295,0.077460126,0.060138328,0.023252529,0.025868143,-0.040722151,-0.024543446,0.100644083,0.036036344,-0.006737061,-0.078733907,-0.041814342,0.051690084,0.109685835,-0.003934082,-0.048505467,0.105676464,InformationTechnology,1.88,2.27
MUR,0.043370572,-0.111045177,0.140996284,-0.084299481,0.021673915,-0.080030364,-0.043488212,-0.21120998,-0.044785554,-0.219354823,0.17479338,0.017535546,-0.214485651,-0.126503309,-0.105230887,0.46623984,0.418817055,-0.125062823,0.027175632,-0.136062951,-0.017009199,0.137724608,-0.149013168,0.323057986,Energy,1,3.03
MYL,-0.038218767,-0.057122531,0.07864534,0.035234536,0.217523242,0.005120329,-0.065675288,-0.174918933,-0.114306158,-0.188142811,0.095131699,0.163529122,0.053996122,-0.025522489,-0.144619456,0.028400222,-0.100107858,0.039079382,-0.002307291,0.082099881,-0.094678348,-0.100094474,-0.042497352,0.003013726,HealthCare,0,0
NDAQ,0.071376322,-0.049207725,0.10000002,0.018628268,-0.045347365,0.06415791,-0.052085221,0.045482397,0.003135371,0.046841867,0.085505296,0.012610181,-0.003263145,0.06584156,0.020806465,0.052849263,-0.070352479,0.069680826,-0.015444772,0.094170439,0.006359513,-0.047122353,-0.052857565,0.001875801,Financials,1.28,1.87
NOV,-0.015725573,-0.169388038,-0.001469855,-0.071795829,0.088417612,-0.095938225,-0.008982631,-0.127381941,0.004747233,-0.100371998,-0.000265751,-0.007970224,-0.092033768,-0.028366635,-0.100491759,0.078267512,0.158842505,-0.085738148,0.022654921,-0.038633167,0.036785328,0.097066182,-0.126292924,0.165547302,Energy,0.2,0.5
